what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.ui.palette",1289214542055
stopped,bundle,org.jboss.tools.common.model.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.model.ui",1289214542056
stopped,bundle,org.jboss.tools.common.gef,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.gef",1289214542074
stopped,bundle,org.jboss.tools.common.text.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.xml",1289214542074
stopped,bundle,org.jboss.tools.common.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.kb",1289214542074
stopped,bundle,org.jboss.tools.common.resref.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.core",1289214542075
stopped,bundle,org.jboss.tools.common.text.ext,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.ext",1289214542075
stopped,bundle,org.jboss.tools.common.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.verification",1289214542075
stopped,bundle,org.jboss.tools.hibernate.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.hibernate.xml",1289214542075
stopped,bundle,org.jboss.tools.common.model,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.model",1289214542075
stopped,bundle,org.jboss.tools.common.projecttemplates,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.projecttemplates",1289214542075
stopped,bundle,org.jboss.tools.jst.firstrun,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.firstrun",1289214542075
stopped,bundle,org.jboss.tools.vpe.xulrunner,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.xulrunner",1289214542075
stopped,bundle,org.jboss.tools.common,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common",1289214542075
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1289214542076
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1289214542076
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1289214542076
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1289214542076
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1289214542076
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1289214542076
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1289214542076
stopped,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1289214542076
stopped,bundle,org.eclipse.wst.xml.xpath2.processor,1.0.0.v200905300355,"org.eclipse.wst.xml.xpath2.processor",1289214542077
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.ui",1289214542077
stopped,bundle,org.eclipse.jpt.ui,2.2.2.v200911250220,"org.eclipse.jpt.ui",1289214542077
