what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.vpe.resref,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.resref",1289225770504
stopped,bundle,org.jboss.tools.jst.web,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web",1289225770504
stopped,bundle,org.jboss.tools.common.el.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.el.core",1289225770504
stopped,bundle,org.jboss.tools.common.resref.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.ui",1289225770505
stopped,bundle,org.jboss.tools.common.verification.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.verification.ui",1289225770505
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.hibernate.xml.ui",1289225770507
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.ui.palette",1289225770508
stopped,bundle,org.jboss.tools.common.model.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.model.ui",1289225770508
stopped,bundle,org.jboss.tools.common.gef,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.gef",1289225770509
stopped,bundle,org.jboss.tools.common.text.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.xml",1289225770509
stopped,bundle,org.jboss.tools.common.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.kb",1289225770509
stopped,bundle,org.jboss.tools.common.resref.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.core",1289225770510
stopped,bundle,org.jboss.tools.common.text.ext,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.ext",1289225770510
stopped,bundle,org.jboss.tools.common.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.verification",1289225770510
stopped,bundle,org.jboss.tools.hibernate.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.hibernate.xml",1289225770510
stopped,bundle,org.jboss.tools.common.model,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.model",1289225770510
stopped,bundle,org.jboss.tools.common.projecttemplates,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.projecttemplates",1289225770510
stopped,bundle,org.jboss.tools.jst.firstrun,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.firstrun",1289225770511
stopped,bundle,org.jboss.tools.vpe.xulrunner,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.xulrunner",1289225770511
stopped,bundle,org.jboss.tools.common,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common",1289225770511
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1289225770511
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1289225770512
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1289225770512
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1289225770513
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1289225770515
