what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.wsdl,1.2.2.v200911111930,"org.eclipse.wst.wsdl",1289225770487
stopped,bundle,org.jboss.tools.jsf.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.ui",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.ajax4jsf",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.facelets",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.jstl",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.seam,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.seam",1289225770487
stopped,bundle,org.jboss.tools.jst.web.tiles.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.tiles.ui",1289225770487
stopped,bundle,org.jboss.tools.jst.web.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.ui",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.jsf",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.myfaces",1289225770487
stopped,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.richfaces",1289225770487
stopped,bundle,org.jboss.tools.vpe.docbook,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.docbook",1289225770487
stopped,bundle,org.jboss.tools.vpe.html,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.html",1289225770487
stopped,bundle,org.jboss.tools.vpe.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.jsp",1289225770487
stopped,bundle,org.jboss.tools.vpe,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe",1289225770487
stopped,bundle,org.jboss.tools.common.el.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.el.ui",1289225770498
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext.facelets",1289225770499
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext.richfaces",1289225770500
stopped,bundle,org.jboss.tools.jsf.text.ext,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext",1289225770501
stopped,bundle,org.jboss.tools.jsf.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.verification",1289225770501
stopped,bundle,org.jboss.tools.jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf",1289225770501
stopped,bundle,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp",1289225770501
stopped,bundle,org.jboss.tools.jst.web.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.kb",1289225770502
stopped,bundle,org.jboss.tools.jst.web.tiles,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.tiles",1289225770503
stopped,bundle,org.jboss.tools.jst.web.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.verification",1289225770503
