what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.vpe.html,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.html",1289225962949
stopped,bundle,org.jboss.tools.vpe.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.jsp",1289225962950
stopped,bundle,org.jboss.tools.vpe,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe",1289225962950
stopped,bundle,org.jboss.tools.common.el.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.el.ui",1289225962951
stopped,bundle,org.jboss.tools.jsf.text.ext.facelets,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext.facelets",1289225962952
stopped,bundle,org.jboss.tools.jsf.text.ext.richfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext.richfaces",1289225962952
stopped,bundle,org.jboss.tools.jsf.text.ext,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.text.ext",1289225962953
stopped,bundle,org.jboss.tools.jsf.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.verification",1289225962953
stopped,bundle,org.jboss.tools.jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf",1289225962953
stopped,bundle,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp",1289225962954
stopped,bundle,org.jboss.tools.jst.web.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.kb",1289225962955
stopped,bundle,org.jboss.tools.jst.web.tiles,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.tiles",1289225962956
stopped,bundle,org.jboss.tools.jst.web.verification,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web.verification",1289225962956
stopped,bundle,org.jboss.tools.vpe.resref,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.resref",1289225962957
stopped,bundle,org.jboss.tools.jst.web,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.web",1289225962957
stopped,bundle,org.jboss.tools.common.el.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.el.core",1289225962957
stopped,bundle,org.jboss.tools.common.resref.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.ui",1289225962958
stopped,bundle,org.jboss.tools.common.verification.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.verification.ui",1289225962958
stopped,bundle,org.jboss.tools.hibernate.xml.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.hibernate.xml.ui",1289225962959
stopped,bundle,org.jboss.tools.vpe.ui.palette,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.ui.palette",1289225962960
stopped,bundle,org.jboss.tools.common.model.ui,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.model.ui",1289225962960
stopped,bundle,org.jboss.tools.common.gef,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.gef",1289225962961
stopped,bundle,org.jboss.tools.common.text.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.xml",1289225962962
stopped,bundle,org.jboss.tools.common.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.kb",1289225962963
stopped,bundle,org.jboss.tools.common.resref.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.core",1289225962964
